location,count_suwbay,count_bus,count_taxi,count_filling_station,count_automobile_rental
"116.38,39.56",0,4,0,0,0
"116.38,39.61",0,2,0,0,0
"116.38,39.62",0,6,0,0,0
"116.38,39.63",0,3,0,0,0
"116.38,39.64",0,6,0,0,0
"116.38,39.65",0,8,0,0,0
"116.38,39.66",0,2,0,0,0
"116.38,39.67",0,8,0,0,0
"116.38,39.68",0,8,0,0,0
"116.38,39.69",0,6,0,0,0
"116.38,39.70",0,4,0,0,0
"116.38,39.71",0,6,0,0,0
"116.38,39.72",0,4,0,1,0
"116.38,39.74",0,4,0,1,0
"116.38,39.75",0,9,0,1,0
"116.38,39.76",0,10,0,1,0
"116.38,39.77",0,6,0,4,0
"116.38,39.78",0,2,0,4,0
"116.38,39.79",0,5,0,1,0
"116.38,39.80",0,9,0,1,0
"116.38,39.81",0,10,0,1,0
"116.38,39.83",0,14,0,2,4
"116.38,39.99",0,18,0,2,4
"116.38,40.00",0,20,0,1,1
"116.38,40.01",0,12,0,0,0
"116.38,40.03",0,2,0,0,1
"116.38,40.04",0,8,0,0,0
"116.38,40.05",0,2,0,0,0
"116.38,40.06",0,7,0,0,0
"116.38,40.07",0,9,0,0,0
"116.38,40.08",0,16,0,0,0
"116.38,40.09",0,11,0,0,0
"116.38,40.10",0,7,0,1,1
"116.38,40.11",0,8,0,1,1
"116.38,40.12",0,6,0,0,0
"116.38,40.13",0,2,0,0,0
"116.38,40.14",0,2,0,0,0
"116.38,40.15",0,2,0,0,0
"116.38,40.16",0,4,0,0,0
"116.38,40.17",0,11,0,1,0
"116.38,40.18",0,10,0,1,0
"116.38,40.21",0,2,0,0,0
"116.38,40.22",0,5,0,0,0
"116.38,40.23",0,8,0,0,0
"116.38,40.54",0,3,0,0,0
"116.38,40.70",0,2,0,0,0
"116.39,39.46",0,2,0,0,0
"116.39,39.48",0,1,0,0,0
"116.39,39.54",0,1,0,0,0
"116.39,39.55",0,2,0,0,0
"116.39,39.56",0,5,0,0,0
"116.39,39.61",0,6,0,0,0
"116.39,39.62",0,8,0,0,0
"116.39,39.63",0,4,0,0,0
"116.39,39.64",0,5,0,0,0
"116.39,39.65",0,4,0,0,0
"116.39,39.66",0,2,0,0,0
"116.39,39.67",0,9,0,0,0
"116.39,39.68",0,12,0,0,0
"116.39,39.69",0,3,0,0,0
"116.39,39.70",0,3,0,0,0
"116.39,39.71",0,6,0,0,0
"116.39,39.72",0,10,0,0,0
"116.39,39.75",0,8,0,0,0
"116.39,39.76",0,5,0,0,0
"116.39,39.77",0,3,0,3,0
"116.39,39.78",0,2,0,0,0
"116.39,39.79",0,1,1,0,1
"116.39,39.80",0,8,1,0,1
"116.39,39.81",0,8,0,0,2
"116.39,39.82",0,3,0,1,2
"116.39,39.83",0,10,0,1,2
"116.39,39.92",0,8,0,0,1
"116.39,40.05",0,2,0,0,0
"116.39,40.06",0,7,0,0,0
"116.39,40.07",0,9,0,0,0
"116.39,40.08",0,11,0,1,0
"116.39,40.09",0,4,0,0,0
"116.39,40.10",0,4,0,1,1
"116.39,40.11",0,8,0,0,0
"116.39,40.12",0,5,0,0,1
"116.39,40.13",0,1,0,0,1
"116.39,40.16",0,4,0,0,0
"116.39,40.17",0,13,0,0,0
"116.39,40.18",0,12,0,0,1
"116.39,40.19",0,1,0,0,1
"116.39,40.21",0,3,0,0,0
"116.39,40.23",0,6,0,0,0
"116.39,40.26",0,1,0,0,0
"116.39,40.27",0,3,0,1,0
"116.39,40.33",0,1,0,0,0
"116.39,40.70",0,2,0,0,0
"116.40,39.56",0,3,0,0,0
"116.40,39.61",0,4,0,0,0
"116.40,39.62",0,8,0,0,0
"116.40,39.63",0,5,0,0,0
"116.40,39.64",0,3,0,0,0
"116.40,39.66",0,2,0,0,0
"116.40,39.67",0,5,0,1,0
"116.40,39.68",0,8,0,0,0
"116.40,39.69",0,4,0,1,0
"116.40,39.70",0,11,0,0,1
"116.40,39.71",0,18,0,0,0
"116.40,39.72",0,13,0,1,0
"116.40,39.73",0,2,0,0,0
"116.40,39.74",0,6,0,0,0
"116.40,39.75",0,7,0,1,1
"116.40,39.76",0,4,0,1,0
"116.40,39.77",0,2,0,0,0
"116.40,39.78",0,4,0,0,0
"116.40,39.79",0,6,1,0,1
"116.40,40.02",0,1,0,0,0
"116.40,40.03",0,3,0,0,0
"116.40,40.04",0,6,0,0,0
"116.40,40.05",0,8,0,0,0
"116.40,40.06",0,4,0,0,1
"116.40,40.07",0,3,0,0,0
"116.40,40.08",0,7,0,1,0
"116.40,40.09",0,2,0,1,0
"116.40,40.10",0,4,0,0,0
"116.40,40.11",0,8,0,1,0
"116.40,40.12",0,7,0,2,1
"116.40,40.13",0,2,0,3,1
"116.40,40.14",0,1,0,1,0
"116.40,40.16",0,1,0,1,0
"116.40,40.17",0,14,0,0,0
"116.40,40.18",0,18,0,1,1
"116.40,40.19",0,4,0,0,1
"116.40,40.20",0,3,0,0,0
"116.40,40.21",0,3,0,0,0
"116.40,40.22",0,3,0,0,0
"116.40,40.23",0,4,0,0,0
"116.40,40.27",0,4,0,1,0
"116.40,40.35",0,1,0,0,0
"116.40,40.46",0,1,0,0,0
"116.40,40.51",0,2,0,0,0
"116.40,40.53",0,1,0,1,0
"116.41,39.47",0,2,0,0,0
"116.41,39.54",0,1,0,0,0
"116.41,39.59",0,1,0,0,0
"116.41,39.62",0,7,0,1,0
"116.41,39.63",0,7,0,0,0
"116.41,39.64",0,2,0,0,0
"116.41,39.65",0,5,0,1,0
"116.41,39.66",0,7,0,0,0
"116.41,39.67",0,10,0,1,0
"116.41,39.68",0,6,0,0,0
"116.41,39.69",0,6,0,1,0
"116.41,39.70",0,12,0,1,1
"116.41,39.71",0,17,0,0,0
"116.41,39.72",0,13,0,1,0
"116.41,39.73",0,4,0,0,0
"116.41,39.74",0,9,0,0,0
"116.41,39.76",0,5,0,1,0
"116.41,39.77",0,5,0,1,0
"116.41,39.78",0,5,0,0,0
"116.41,39.79",0,10,0,1,0
"116.41,39.83",0,10,0,0,1
"116.41,40.02",0,6,0,2,0
"116.41,40.10",0,8,0,1,1
"116.41,40.11",0,15,0,1,2
"116.41,40.12",0,10,0,3,0
"116.41,40.13",0,3,0,3,0
"116.41,40.14",0,2,0,2,0
"116.41,40.15",0,2,0,1,0
"116.41,40.16",0,1,0,1,0
"116.41,40.17",0,11,0,2,0
"116.41,40.18",0,16,0,1,0
"116.41,40.20",0,4,0,1,0
"116.41,40.21",0,5,0,2,0
"116.41,40.22",0,9,0,1,0
"116.41,40.23",0,8,0,0,0
"116.42,39.46",0,1,0,0,0
"116.42,39.53",0,1,0,0,0
"116.42,39.54",0,3,0,0,0
"116.42,39.55",0,3,0,0,0
"116.42,39.56",0,7,0,1,1
"116.42,39.57",0,5,0,1,0
"116.42,39.58",0,3,0,1,0
"116.42,39.59",0,2,0,0,0
"116.42,39.61",0,2,0,1,0
"116.42,39.63",0,3,0,0,0
"116.42,39.65",0,3,0,1,0
"116.42,39.66",0,9,0,0,0
"116.42,39.67",0,12,0,0,0
"116.42,39.68",0,7,0,0,0
"116.42,39.69",0,6,0,1,0
"116.42,39.70",0,6,0,0,1
"116.42,39.71",0,8,0,0,0
"116.42,39.72",0,7,0,2,0
"116.42,39.73",0,5,0,1,0
"116.42,39.74",0,8,0,0,0
"116.42,39.76",0,7,0,0,0
"116.42,39.77",0,7,0,1,0
"116.42,39.81",0,5,0,0,1
"116.42,39.82",0,10,0,0,0
"116.42,39.83",0,10,0,0,1
"116.42,40.02",0,7,0,2,0
"116.42,40.10",0,10,0,1,1
"116.42,40.11",0,11,0,0,2
"116.42,40.12",0,12,0,0,0
"116.42,40.13",0,6,0,0,0
"116.42,40.14",0,2,0,1,0
"116.42,40.15",0,1,0,0,0
"116.42,40.17",0,2,0,0,0
"116.42,40.18",0,3,0,1,0
"116.42,40.20",0,1,0,1,0
"116.42,40.22",0,7,0,1,0
"116.42,40.23",0,5,0,0,0
"116.42,40.44",0,3,0,0,0
"116.42,40.55",0,3,0,0,0
"116.42,40.56",0,3,0,0,0
"116.43,39.52",0,2,0,0,0
"116.43,39.54",0,8,0,0,0
"116.43,39.55",0,4,0,0,0
"116.43,39.56",0,10,0,1,1
"116.43,39.57",0,7,0,1,0
"116.43,39.61",0,2,0,0,0
"116.43,39.62",0,2,0,0,0
"116.43,39.65",0,1,0,0,0
"116.43,39.68",0,9,0,0,0
"116.43,39.69",0,7,0,0,0
"116.43,39.70",0,5,0,0,0
"116.43,39.71",0,8,0,0,0
"116.43,39.72",0,11,0,2,0
"116.43,39.73",0,9,0,1,0
"116.43,39.74",0,7,0,0,0
"116.43,39.75",0,4,0,0,0
"116.43,39.76",0,14,0,0,0
"116.43,39.77",0,9,0,1,0
"116.43,39.81",0,7,0,0,1
"116.43,39.82",0,11,0,0,0
"116.43,39.83",0,11,0,0,0
"116.43,39.99",0,19,0,4,0
"116.43,40.02",0,9,0,1,0
"116.43,40.03",0,19,0,1,2
"116.43,40.06",0,13,0,0,0
"116.43,40.07",0,23,0,0,1
"116.43,40.08",0,17,0,0,0
"116.43,40.09",0,7,0,0,0
"116.43,40.10",0,10,0,0,0
"116.43,40.11",0,9,0,0,0
"116.43,40.12",0,8,0,0,0
"116.43,40.13",0,9,0,0,0
"116.43,40.14",0,8,0,0,0
"116.43,40.15",0,3,0,0,0
"116.43,40.16",0,1,0,0,0
"116.43,40.17",0,1,0,0,0
"116.43,40.18",0,2,0,0,0
"116.43,40.22",0,2,0,0,0
"116.43,40.23",0,2,0,0,0
"116.43,40.38",0,1,0,0,0
"116.43,40.44",0,7,0,0,0
"116.44,39.53",0,3,0,0,0
"116.44,39.56",0,7,0,0,0
"116.44,39.57",0,4,0,0,0
"116.44,39.58",0,1,0,0,0
"116.44,39.61",0,1,0,0,0
"116.44,39.62",0,3,0,0,0
"116.44,39.64",0,1,0,0,0
"116.44,39.65",0,2,0,0,0
"116.44,39.67",0,5,0,0,0
"116.44,39.68",0,7,0,0,0
"116.44,39.69",0,5,0,0,0
"116.44,39.70",0,7,0,0,0
"116.44,39.71",0,10,0,0,0
"116.44,39.72",0,7,0,1,0
"116.44,39.73",0,9,0,2,0
"116.44,39.74",0,4,0,0,0
"116.44,39.75",0,4,0,0,0
"116.44,39.80",0,8,0,0,0
"116.44,39.81",0,11,0,0,0
"116.44,39.82",0,7,0,1,0
"116.44,39.88",0,15,0,2,3
"116.44,39.99",0,12,0,2,0
"116.44,40.01",0,6,0,0,0
"116.44,40.02",0,11,0,3,1
"116.44,40.08",0,14,0,0,0
"116.44,40.09",0,10,0,0,0
"116.44,40.10",0,11,0,0,0
"116.44,40.11",0,7,0,0,0
"116.44,40.12",0,6,0,0,0
"116.44,40.13",0,4,0,0,0
"116.44,40.14",0,8,0,0,0
"116.44,40.15",0,8,0,0,0
"116.44,40.16",0,4,0,0,0
"116.44,40.17",0,2,0,0,0
"116.44,40.20",0,1,0,0,0
"116.44,40.21",0,4,0,0,0
"116.44,40.22",0,3,0,0,0
"116.44,40.23",0,5,0,1,0
"116.44,40.45",0,2,0,0,0
"116.45,39.54",0,6,0,0,0
"116.45,39.56",0,6,0,0,0
"116.45,39.57",0,2,0,0,0
"116.45,39.62",0,3,0,0,0
"116.45,39.67",0,5,0,2,0
"116.45,39.68",0,6,0,0,0
"116.45,39.70",0,7,0,0,0
"116.45,39.71",0,10,0,0,0
"116.45,39.72",0,4,0,0,0
"116.45,39.73",0,6,0,0,0
"116.45,39.74",0,8,0,1,0
"116.45,39.75",0,10,0,1,0
"116.45,39.78",0,3,0,0,0
"116.45,39.79",0,6,0,0,0
"116.45,39.80",0,14,0,1,0
"116.45,39.82",0,9,0,5,0
"116.45,40.01",0,5,0,0,0
"116.45,40.02",0,6,0,1,0
"116.45,40.04",0,7,0,0,0
"116.45,40.06",0,3,0,0,0
"116.45,40.08",0,6,0,0,0
"116.45,40.09",0,8,0,0,0
"116.45,40.10",0,4,0,0,0
"116.45,40.11",0,8,0,0,0
"116.45,40.12",0,5,0,0,0
"116.45,40.13",0,2,0,0,0
"116.45,40.14",0,4,0,0,0
"116.45,40.15",0,6,0,0,0
"116.45,40.16",0,5,0,0,0
"116.45,40.17",0,1,0,0,0
"116.45,40.20",0,4,0,0,0
"116.45,40.21",0,5,0,1,0
"116.45,40.23",0,5,0,1,0
"116.45,40.36",0,6,0,0,0
"116.45,40.42",0,4,0,0,0
"116.45,40.45",0,3,0,0,0
"116.45,40.51",0,1,0,0,0
"116.45,40.70",0,2,0,0,0
"116.46,39.57",0,6,0,0,0
"116.46,39.60",0,3,0,0,0
"116.46,39.62",0,3,0,0,0
"116.46,39.63",0,2,0,0,0
"116.46,39.65",0,1,0,0,0
"116.46,39.66",0,3,0,0,0
"116.46,39.68",0,4,0,0,0
"116.46,39.71",0,11,0,0,0
"116.46,39.72",0,9,0,2,0
"116.46,39.73",0,10,0,2,0
"116.46,39.74",0,8,0,1,0
"116.46,39.77",0,4,0,0,1
"116.46,39.78",0,2,0,0,0
"116.46,39.79",0,7,0,2,0
"116.46,39.84",0,7,0,2,2
"116.46,39.98",0,12,0,4,1
"116.46,39.99",0,18,0,1,4
"116.46,40.03",0,3,0,1,0
"116.46,40.04",0,5,0,0,0
"116.46,40.05",0,5,0,1,0
"116.46,40.06",0,3,0,1,0
"116.46,40.07",0,2,0,0,0
"116.46,40.08",0,6,0,0,0
"116.46,40.10",0,3,0,0,0
"116.46,40.12",0,6,0,0,2
"116.46,40.14",0,3,0,0,0
"116.46,40.15",0,3,0,0,0
"116.46,40.16",0,4,0,0,0
"116.46,40.17",0,6,0,0,0
"116.46,40.18",0,4,0,0,0
"116.46,40.19",0,1,0,0,0
"116.46,40.20",0,4,0,1,0
"116.46,40.21",0,2,0,1,0
"116.46,40.22",0,3,0,0,0
"116.46,40.23",0,8,0,1,0
"116.46,40.24",0,4,0,0,0
"116.46,40.36",0,6,0,0,0
"116.46,40.41",0,2,0,0,0
"116.46,40.58",0,4,0,0,0
"116.46,40.68",0,4,0,0,0
"116.47,39.58",0,2,0,0,0
"116.47,39.59",0,2,0,0,0
"116.47,39.62",0,3,0,0,0
"116.47,39.63",0,2,0,0,0
"116.47,39.66",0,5,0,0,0
"116.47,39.68",0,3,0,0,0
"116.47,39.71",0,6,0,0,0
"116.47,39.72",0,6,0,1,0
"116.47,39.73",0,4,0,2,0
"116.47,39.74",0,1,0,0,0
"116.47,39.76",0,2,0,0,0
"116.47,39.77",0,4,0,0,0
"116.47,39.78",0,1,0,0,0
"116.47,39.79",0,2,0,2,0
"116.47,39.82",0,8,0,1,2
"116.47,39.84",0,4,0,5,2
"116.47,39.85",0,5,0,2,0
"116.47,39.86",0,12,0,2,3
"116.47,39.96",0,10,0,2,5
"116.47,39.97",0,12,0,5,2
"116.47,39.98",0,17,0,2,4
"116.47,40.04",0,4,0,0,1
"116.47,40.05",0,4,0,1,0
"116.47,40.06",0,3,0,1,0
"116.47,40.08",0,6,0,2,0
"116.47,40.09",0,4,0,2,0
"116.47,40.10",0,2,0,0,0
"116.47,40.14",0,4,0,0,0
"116.47,40.15",0,3,0,0,0
"116.47,40.17",0,9,0,0,0
"116.47,40.18",0,4,0,0,0
"116.47,40.19",0,2,0,0,0
"116.47,40.22",0,2,0,0,0
"116.47,40.23",0,5,0,0,0
"116.47,40.24",0,2,0,0,0
"116.47,40.41",0,5,0,0,0
"116.48,39.56",0,2,0,0,0
"116.48,39.59",0,2,0,0,0
"116.48,39.60",0,4,0,0,0
"116.48,39.61",0,1,0,0,0
"116.48,39.62",0,3,0,1,0
"116.48,39.64",0,1,0,0,0
"116.48,39.65",0,3,0,0,0
"116.48,39.68",0,3,0,0,0
"116.48,39.70",0,1,0,0,0
"116.48,39.71",0,3,0,0,0
"116.48,39.72",0,1,0,0,0
"116.48,39.74",0,1,0,0,0
"116.48,39.75",0,4,0,0,0
"116.48,39.76",0,18,0,0,0
"116.48,39.77",0,9,0,0,0
"116.48,39.78",0,11,0,0,0
"116.48,39.79",0,15,0,0,0
"116.48,39.82",0,3,0,0,3
"116.48,39.83",0,5,0,1,2
"116.48,39.84",0,4,0,4,2
"116.48,39.86",0,12,0,1,1
"116.48,40.04",0,3,0,0,1
"116.48,40.05",0,2,0,0,0
"116.48,40.06",0,3,0,0,0
"116.48,40.08",0,3,0,0,0
"116.48,40.09",0,7,0,2,0
"116.48,40.10",0,4,0,1,0
"116.48,40.11",0,6,0,0,0
"116.48,40.12",0,2,0,1,0
"116.48,40.14",0,2,0,0,0
"116.48,40.15",0,1,0,0,0
"116.48,40.17",0,3,0,0,0
"116.48,40.18",0,3,0,0,0
"116.48,40.19",0,1,0,0,0
"116.48,40.20",0,1,0,0,0
"116.48,40.21",0,2,0,0,0
"116.48,40.24",0,2,0,0,0
"116.48,40.35",0,3,0,0,0
"116.48,40.47",0,1,0,0,0
"116.49,39.56",0,2,0,0,0
"116.49,39.57",0,3,0,0,0
"116.49,39.58",0,1,0,0,0
"116.49,39.60",0,1,0,0,0
"116.49,39.61",0,2,0,0,0
"116.49,39.62",0,12,0,1,0
"116.49,39.63",0,4,0,0,0
"116.49,39.64",0,5,0,0,0
"116.49,39.65",0,8,0,0,0
"116.49,39.68",0,2,0,0,0
"116.49,39.69",0,1,0,0,0
"116.49,39.70",0,4,0,0,0
"116.49,39.71",0,1,0,0,0
"116.49,39.72",0,1,0,0,0
"116.49,39.73",0,2,0,0,0
"116.49,39.74",0,2,0,1,0
"116.49,39.75",0,12,0,0,0
"116.49,39.76",0,24,0,0,0
"116.49,39.77",0,17,0,1,0
"116.49,39.78",0,11,0,1,0
"116.49,39.79",0,22,0,0,0
"116.49,39.82",0,2,0,1,1
"116.49,39.83",0,1,0,1,1
"116.49,39.86",0,6,0,1,3
"116.49,39.88",0,9,0,3,0
"116.49,39.92",0,13,0,0,5
"116.49,40.04",0,3,0,0,0
"116.49,40.05",0,2,0,0,0
"116.49,40.06",0,4,0,0,0
"116.49,40.09",0,10,0,1,0
"116.49,40.10",0,11,0,1,0
"116.49,40.11",0,3,0,0,0
"116.49,40.12",0,1,0,0,0
"116.49,40.13",0,5,0,1,0
"116.49,40.14",0,4,0,0,0
"116.49,40.15",0,2,0,0,0
"116.49,40.16",0,2,0,0,0
"116.49,40.17",0,4,0,0,0
"116.49,40.18",0,4,0,0,0
"116.49,40.19",0,1,0,0,0
"116.49,40.20",0,3,0,0,0
"116.49,40.21",0,6,0,0,0
"116.49,40.22",0,2,0,0,0
"116.49,40.24",0,7,0,0,0
"116.49,40.25",0,2,0,0,0
"116.49,40.28",0,1,0,0,0
"116.50,39.57",0,3,0,0,0
"116.50,39.58",0,2,0,0,0
"116.50,39.61",0,5,0,0,0
"116.50,39.62",0,14,0,0,0
"116.50,39.63",0,5,0,0,0
"116.50,39.65",0,6,0,0,0
"116.50,39.66",0,3,0,0,0
"116.50,39.67",0,2,0,0,0
"116.50,39.68",0,6,0,2,0
"116.50,39.69",0,3,0,0,0
"116.50,39.70",0,4,0,0,0
"116.50,39.72",0,2,0,0,0
"116.50,39.73",0,3,0,1,0
"116.50,39.74",0,6,0,1,0
"116.50,39.75",0,14,0,0,0
"116.50,39.76",0,24,0,0,0
"116.50,39.77",0,20,0,1,0
"116.50,39.78",0,13,0,1,0
"116.50,39.79",0,18,0,0,0
"116.50,39.82",0,4,0,2,1
"116.50,39.83",0,3,0,1,0
"116.50,39.96",0,15,0,2,3
"116.50,39.99",0,12,0,0,1
"116.50,40.00",0,5,0,0,0
"116.50,40.01",0,2,0,1,1
"116.50,40.05",0,3,0,0,0
"116.50,40.09",0,11,0,0,0
"116.50,40.10",0,10,0,0,0
"116.50,40.14",0,4,0,0,0
"116.50,40.15",0,3,0,0,0
"116.50,40.16",0,2,0,0,0
"116.50,40.17",0,7,0,0,0
"116.50,40.18",0,2,0,0,0
"116.50,40.19",0,2,0,0,0
"116.50,40.20",0,3,0,0,0
"116.50,40.21",0,6,0,0,0
"116.50,40.22",0,2,0,0,0
"116.50,40.24",0,6,0,0,0
"116.50,40.25",0,3,0,0,0
"116.50,40.26",0,2,0,0,0
"116.50,40.33",0,1,0,0,0
"116.50,40.41",0,9,0,1,0
"116.50,40.95",0,2,0,0,0
"116.51,39.61",0,2,0,0,0
"116.51,39.62",0,6,0,0,0
"116.51,39.63",0,3,0,0,0
"116.51,39.64",0,1,0,0,0
"116.51,39.67",0,10,0,0,0
"116.51,39.68",0,15,0,2,0
"116.51,39.70",0,4,0,0,0
"116.51,39.73",0,2,0,0,0
"116.51,39.74",0,6,0,2,0
"116.51,39.75",0,13,0,0,0
"116.51,39.76",0,24,0,1,0
"116.51,39.77",0,19,0,1,0
"116.51,39.78",0,18,0,0,4
"116.51,39.82",0,6,0,3,0
"116.51,39.83",0,5,0,3,0
"116.51,39.84",0,4,0,0,0
"116.51,39.85",0,3,0,0,0
"116.51,39.90",0,16,0,0,0
"116.51,39.96",0,4,0,1,0
"116.51,39.97",0,6,0,1,3
"116.51,39.99",0,5,0,0,1
"116.51,40.00",0,7,0,1,0
"116.51,40.01",0,4,0,3,1
"116.51,40.02",0,4,0,2,1
"116.51,40.05",0,2,0,0,0
"116.51,40.06",0,5,0,0,0
"116.51,40.08",0,1,0,0,0
"116.51,40.09",0,8,0,0,0
"116.51,40.10",0,5,0,0,0
"116.51,40.13",0,2,0,0,0
"116.51,40.16",0,4,0,1,0
"116.51,40.17",0,5,0,1,0
"116.51,40.18",0,5,0,0,0
"116.51,40.19",0,3,0,0,0
"116.51,40.20",0,2,0,0,0
"116.51,40.21",0,7,0,1,0
"116.51,40.22",0,5,0,0,0
"116.51,40.23",0,4,0,0,0
"116.51,40.24",0,5,0,0,0
"116.51,40.25",0,1,0,0,0
"116.51,40.26",0,3,0,0,0
"116.51,40.34",0,2,0,0,0
"116.51,40.39",0,4,0,0,0
"116.51,40.47",0,1,0,0,0
"116.51,40.95",0,2,0,0,0
"116.52,39.63",0,4,0,0,0
"116.52,39.65",0,2,0,0,0
"116.52,39.66",0,4,0,0,0
"116.52,39.67",0,8,0,0,0
"116.52,39.68",0,16,0,0,0
"116.52,39.69",0,2,0,0,0
"116.52,39.70",0,5,0,0,0
"116.52,39.73",0,1,0,0,0
"116.52,39.74",0,4,0,2,0
"116.52,39.75",0,8,0,0,0
"116.52,39.76",0,13,0,1,0
"116.52,39.77",0,16,0,1,0
"116.52,39.81",0,8,0,0,0
"116.52,39.82",0,11,0,2,0
"116.52,39.83",0,4,0,2,0
"116.52,39.84",0,5,0,0,0
"116.52,39.85",0,5,0,2,0
"116.52,39.87",0,10,0,1,0
"116.52,39.88",0,3,0,0,0
"116.52,39.89",0,6,0,1,0
"116.52,39.90",0,13,0,1,1
"116.52,39.94",0,11,0,1,2
"116.52,39.96",0,3,0,0,0
"116.52,39.97",0,3,0,0,0
"116.52,39.98",0,3,0,1,0
"116.52,39.99",0,1,0,0,2
"116.52,40.00",0,8,0,1,2
"116.52,40.01",0,10,0,3,2
"116.52,40.02",0,8,0,1,2
"116.52,40.03",0,6,0,2,2
"116.52,40.04",0,3,0,2,2
"116.52,40.05",0,1,0,0,0
"116.52,40.06",0,2,0,0,0
"116.52,40.08",0,4,0,0,0
"116.52,40.09",0,6,0,0,0
"116.52,40.10",0,4,0,1,0
"116.52,40.11",0,3,0,0,0
"116.52,40.12",0,5,0,0,0
"116.52,40.13",0,3,0,0,0
"116.52,40.14",0,2,0,0,0
"116.52,40.15",0,4,0,1,0
"116.52,40.17",0,4,0,1,0
"116.52,40.20",0,1,0,0,0
"116.52,40.21",0,11,0,1,0
"116.52,40.22",0,4,0,0,0
"116.52,40.23",0,5,0,0,0
"116.52,40.24",0,4,0,0,0
"116.52,40.27",0,3,0,0,0
"116.52,40.34",0,2,0,0,0
"116.52,40.39",0,4,0,0,0
"116.52,40.42",0,3,0,0,0
"116.52,40.46",0,1,0,0,0
"116.53,39.61",0,2,0,0,0
"116.53,39.63",0,3,0,0,0
"116.53,39.66",0,5,0,0,0
"116.53,39.67",0,3,0,0,0
"116.53,39.68",0,9,0,0,0
"116.53,39.69",0,8,0,0,0
"116.53,39.70",0,8,0,0,0
"116.53,39.74",0,4,0,1,0
"116.53,39.75",0,9,0,1,0
"116.53,39.76",0,9,0,0,0
"116.53,39.79",0,10,0,0,2
"116.53,39.80",0,10,0,1,2
"116.53,39.81",0,12,0,0,0
"116.53,39.82",0,12,0,2,0
"116.53,39.83",0,4,0,2,0
"116.53,39.84",0,4,0,0,0
"116.53,39.87",0,7,0,0,0
"116.53,39.88",0,4,0,0,0
"116.53,39.89",0,5,0,1,0
"116.53,39.90",0,6,0,0,1
"116.53,39.92",0,13,0,5,0
"116.53,39.93",0,6,0,2,1
"116.53,39.96",0,10,0,0,2
"116.53,39.99",0,1,0,0,1
"116.53,40.00",0,9,0,1,2
"116.53,40.01",0,10,0,0,3
"116.53,40.02",0,10,0,0,2
"116.53,40.03",0,7,0,2,2
"116.53,40.06",0,2,0,1,0
"116.53,40.07",0,3,0,0,0
"116.53,40.08",0,6,0,0,0
"116.53,40.09",0,8,0,1,0
"116.53,40.10",0,8,0,1,0
"116.53,40.11",0,3,0,0,0
"116.53,40.12",0,6,0,0,0
"116.53,40.13",0,6,0,0,0
"116.53,40.14",0,6,0,0,0
"116.53,40.15",0,4,0,1,0
"116.53,40.21",0,5,0,0,0
"116.53,40.22",0,3,0,0,0
"116.53,40.24",0,4,0,1,0
"116.53,40.25",0,6,0,1,0
"116.53,40.27",0,2,0,0,0
"116.53,40.38",0,3,0,0,0
"116.53,40.42",0,2,0,0,0
"116.53,40.43",0,2,0,0,0
"116.53,40.47",0,2,0,0,0
"116.53,40.68",0,1,0,0,0
"116.54,39.61",0,2,0,0,0
"116.54,39.64",0,3,0,0,0
"116.54,39.68",0,6,0,0,0
"116.54,39.69",0,10,0,0,0
"116.54,39.72",0,1,0,0,0
"116.54,39.73",0,2,0,0,0
"116.54,39.74",0,17,0,0,0
"116.54,39.75",0,24,0,0,0
"116.54,39.76",0,15,0,0,0
"116.54,39.79",0,3,0,0,0
"116.54,39.80",0,8,0,0,1
"116.54,39.81",0,11,0,0,0
"116.54,39.82",0,7,0,2,0
"116.54,39.83",0,5,0,2,0
"116.54,39.84",0,4,0,0,0
"116.54,39.87",0,7,0,1,0
"116.54,39.88",0,4,0,0,1
"116.54,39.89",0,2,0,2,1
"116.54,39.90",0,4,0,0,1
"116.54,39.92",0,6,0,4,1
"116.54,39.93",0,3,0,0,2
"116.54,39.94",0,8,0,1,0
"116.54,40.00",0,2,0,0,0
"116.54,40.01",0,7,0,0,1
"116.54,40.02",0,2,0,0,1
"116.54,40.03",0,21,0,0,3
"116.54,40.06",0,1,0,1,0
"116.54,40.07",0,7,0,0,0
"116.54,40.08",0,6,0,0,0
"116.54,40.09",0,8,0,0,0
"116.54,40.10",0,20,0,1,0
"116.54,40.11",0,22,0,0,0
"116.54,40.12",0,10,0,0,0
"116.54,40.13",0,7,0,0,0
"116.54,40.15",0,2,0,1,0
"116.54,40.21",0,4,0,0,0
"116.54,40.22",0,3,0,0,0
"116.54,40.23",0,1,0,0,0
"116.54,40.24",0,5,0,1,0
"116.54,40.25",0,7,0,1,0
"116.54,40.28",0,2,0,0,0
"116.54,40.29",0,6,0,0,0
"116.54,40.34",0,1,0,0,0
"116.54,40.38",0,5,0,0,0
"116.54,40.41",0,4,0,0,0
"116.54,40.42",0,6,0,0,0
"116.54,40.43",0,3,0,0,0
"116.55,39.61",0,2,0,0,0
"116.55,39.66",0,4,0,0,0
"116.55,39.67",0,5,0,0,0
"116.55,39.69",0,11,0,0,0
"116.55,39.72",0,3,0,0,0
"116.55,39.73",0,11,0,0,0
"116.55,39.74",0,21,0,0,0
"116.55,39.75",0,24,0,1,0
